archetype,worker,handle,label,time,type
0,14,134,"Simulated Job (5ms)",17552588677300,5
0,14,158,"Simulated Job (7ms)",17552588683200,4
0,14,158,"Simulated Job (7ms)",17552604293100,5
0,14,182,"Simulated Job (2ms)",17552604298000,4
0,14,182,"Simulated Job (2ms)",17552619782000,5
0,14,,"worker_sleeping",17552619785700,2
0,14,,"worker_awake",17552681791000,3
0,14,,"worker_exited",17552681793900,1
0,15,,"worker_started",17552491676300,0
0,15,15,"Simulated Job (20ms)",17552491681600,4
0,15,15,"Simulated Job (20ms)",17552526085900,5
0,15,39,"Simulated Job (3ms)",17552526094900,4
0,15,39,"Simulated Job (3ms)",17552541920900,5
0,15,63,"Simulated Job (5ms)",17552541926900,4
0,15,63,"Simulated Job (5ms)",17552557934500,5
0,15,87,"Simulated Job (9ms)",17552557938600,4
0,15,87,"Simulated Job (9ms)",17552573452700,5
0,15,111,"Simulated Job (12ms)",17552573458400,4
0,15,111,"Simulated Job (12ms)",17552588475000,5
0,15,135,"Simulated Job (11ms)",17552588481900,4
0,15,135,"Simulated Job (11ms)",17552604058300,5
0,15,159,"Simulated Job (13ms)",17552604066300,4
0,15,159,"Simulated Job (13ms)",17552619646300,5
0,15,183,"Simulated Job (18ms)",17552619653700,4
0,15,183,"Simulated Job (18ms)",17552650664800,5
0,15,,"worker_sleeping",17552650667800,2
0,15,,"worker_awake",17552681787100,3
0,15,,"worker_exited",17552681797400,1
0,16,,"worker_started",17552491829200,0
0,16,16,"Simulated Job (16ms)",17552491832800,4
0,16,16,"Simulated Job (16ms)",17552510866400,5
0,16,40,"Simulated Job (14ms)",17552510869600,4
0,16,40,"Simulated Job (14ms)",17552526134600,5
0,16,64,"Simulated Job (8ms)",17552526145500,4
0,16,64,"Simulated Job (8ms)",17552541945000,5
0,16,88,"Simulated Job (7ms)",17552541950200,4
0,16,88,"Simulated Job (7ms)",17552557765200,5
0,16,112,"Simulated Job (15ms)",17552557778400,4
0,16,112,"Simulated Job (15ms)",17552573501600,5
0,16,136,"Simulated Job (14ms)",17552573504500,4
0,16,136,"Simulated Job (14ms)",17552588688900,5
0,16,160,"Simulated Job (7ms)",17552588692500,4
0,16,160,"Simulated Job (7ms)",17552604256500,5
0,16,184,"Simulated Job (1ms)",17552604272000,4
0,16,184,"Simulated Job (1ms)",17552619826200,5
0,16,,"worker_sleeping",17552619829000,2
0,16,,"worker_awake",17552681787700,3
0,16,,"worker_exited",17552681796400,1
0,17,,"worker_started",17552491969000,0
0,17,17,"Simulated Job (3ms)",17552491975100,4
0,17,17,"Simulated Job (3ms)",17552510604200,5
0,17,41,"Simulated Job (12ms)",17552510626300,4
0,17,41,"Simulated Job (12ms)",17552526169500,5
0,17,65,"Simulated Job (12ms)",17552526177200,4
0,17,65,"Simulated Job (12ms)",17552541790200,5
0,17,89,"Simulated Job (15ms)",17552541800600,4
0,17,89,"Simulated Job (15ms)",17552557798600,5
